Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Title,Views,Likes,Comments,Stream,EnergyLiveness,Album_type_compilation,Album_type_single,Licensed_False,Licensed_True,official_video_False,official_video_True,most_playedon_Youtube,Artist,Track,Album,Channel,Cluster
0.488,0.57,-5.602,0.0775,0.251,0.0,0.107,0.668,169.702,5.214883333333334,"Pehli Nazar Mein - Full Video | Race I Akshaye , Bipasha & Saif Ali | Atif Aslam | Pritam | Tips",146463651.0,976918.0,23276.0,50493480.0,5.327102803738318,0.0,0.0,0.0,1.0,0.0,1.0,1.0,138.0,11405.0,8125.0,5235.0,0
0.679,0.537,-7.843,0.0322,0.844,3.34e-06,0.108,0.481,111.979,4.979516666666667,Atif Aslam: Pehli Dafa Song (Video) | Ileana D’Cruz | Latest Hindi Song 2017 | T-Series,279130401.0,2109932.0,49954.0,56140216.0,4.972222222222222,0.0,1.0,0.0,1.0,0.0,1.0,1.0,138.0,11404.0,7616.0,4914.0,0
0.481,0.496,-7.421,0.0262,0.588,0.0,0.132,0.453,89.839,4.196983333333334,O Saathi Lyrical Video | Baaghi 2 | Tiger Shroff | Disha Patani | Arko | Ahmed Khan Sajid Nadiadwala,483433009.0,2301071.0,81362.0,70725769.0,3.757575757575757,0.0,1.0,0.0,1.0,0.0,1.0,1.0,138.0,10738.0,7162.0,4914.0,0
0.631,0.631,-6.934,0.0307,0.693,0.0,0.133,0.697,89.975,4.385866666666667,"Main Rang Sharbaton Ka - Phata Poster Nikhla Hero I Shahid,Ileana | Atif Aslam & Chinmayi | Pritam",87878635.0,478257.0,12162.0,41740843.0,4.744360902255639,0.0,0.0,0.0,1.0,0.0,1.0,1.0,138.0,9129.0,7679.0,5235.0,0
0.717,0.64,-8.726,0.025,0.565,0.00139,0.127,0.485,105.021,4.3422833333333335,"Dil Diyan Gallan Song | Tiger Zinda Hai | Salman Khan, Katrina Kaif | Atif Aslam | Vishal & Shekhar",743948623.0,3608702.0,157846.0,84413845.0,5.039370078740157,0.0,0.0,0.0,1.0,0.0,1.0,1.0,138.0,3813.0,11487.0,5638.0,3
0.539,0.551,-7.351,0.0361,0.651,0.0,0.124,0.556,75.899,4.773,Tere Sang Yaara - Full Video | Rustom | Akshay Kumar & Ileana D'cruz | Arko ft. Atif Aslam | Manoj M,213592427.0,1436153.0,29734.0,54933147.0,4.443548387096775,1.0,0.0,0.0,1.0,0.0,1.0,1.0,138.0,14679.0,8475.0,5729.0,2
0.681,0.711,-4.79,0.0846,0.0278,0.0,0.312,0.826,89.89,2.6053166666666665,"TINI, La Joaqui, Steve Aoki - Muñecas (Official Video)",17107408.0,354358.0,15339.0,17899601.0,2.2788461538461537,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1739.0,9978.0,6721.0,5233.0,0
0.722,0.687,-5.189,0.0556,0.00949,0.00413,0.0462,0.619,128.013,6.227116666666666,Kid Cudi - Pursuit of Happiness (Steve Aoki Remix (Extended Explicit)) (From Project X),371423.0,5124.0,58.0,519362331.0,14.870129870129873,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1739.0,11901.0,7992.0,6095.0,0
0.606,0.85,-3.952,0.183,0.0114,1.01e-06,0.206,0.542,170.01,5.127933333333333,BTS (?????) 'MIC Drop (Steve Aoki Remix)' Official MV,1300861371.0,19663558.0,3109122.0,268319144.0,4.12621359223301,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1739.0,9045.0,6009.0,2079.0,0
0.768,0.835,-4.961,0.11,0.07,3.94e-06,0.0593,0.797,119.982,2.5,Natanael Cano x Steve Aoki - NataAoki,28064639.0,389108.0,6533.0,66285945.0,14.080944350758854,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1739.0,10210.0,6865.0,3731.0,0
0.409,0.76,-5.291,0.264,0.286,3.3e-06,0.0807,0.601,103.909,2.2038,Steve Aoki & Regard - New York ft. mazie [Official Music Video],836725.0,1520.0,57.0,2270706.0,9.417596034696407,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1739.0,10346.0,6942.0,4835.0,0
0.669,0.684,-4.595,0.0585,0.252,0.0,0.72,0.466,96.097,3.20895,Steve Aoki - Waste It On Me feat. BTS (Official Video) [Ultra Music],52218892.0,1771638.0,79260.0,254167623.0,0.95,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1739.0,16429.0,6900.0,5383.0,2
0.687,0.871,-5.531,0.0689,0.00225,0.00708,0.134,0.539,115.0,3.8239833333333335,A Light That Never Comes [Official Music Video] - Linkin Park X Steve Aoki,38657798.0,358296.0,12619.0,91148816.0,6.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1739.0,361.0,8099.0,2991.0,1
0.446,0.832,-4.195,0.0596,0.000331,0.000784,0.203,0.558,165.983,2.9525,Steve Aoki & grandson - KULT (ft. Jasiah) OFFICIAL MUSIC VIDEO,500565.0,14463.0,525.0,19278388.0,4.098522167487684,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1739.0,7632.0,4472.0,4835.0,3
0.647,0.932,-3.517,0.083,0.00377,1.69e-06,0.0574,0.387,115.0,3.3129,Steve Aoki & Louis Tomlinson - Just Hold On (Official Video),45461924.0,864326.0,24517.0,493323104.0,16.23693379790941,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1739.0,7584.0,6900.0,5383.0,3
0.715,0.93,-3.925,0.108,0.00158,0.000318,0.0589,0.824,130.025,3.7693666666666665,"Steve Aoki, Daddy Yankee, Play N Skillz & Elvis Crespo - Azukita (Official Video) [Ultra Music]",56033830.0,418998.0,8774.0,0.0,15.789473684210527,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1739.0,1368.0,6900.0,5383.0,1
0.522,0.801,-5.424,0.1,0.224,0.0,0.301,0.491,155.928,3.155116666666667,Jason Aldean - That’s What Tequila Does (Official Audio),1069618.0,7179.0,239.0,21313220.0,2.6611295681063125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,826.0,14748.0,6077.0,2401.0,2
0.68,0.741,-5.055,0.0357,0.347,1.87e-06,0.117,0.635,127.024,3.823333333333333,Jason Aldean - Dirt Road Anthem,182056717.0,908591.0,35762.0,286538088.0,6.333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,826.0,3861.0,6740.0,2405.0,1
0.375,0.574,-5.305,0.0315,0.143,0.0,0.11,0.406,132.025,3.28,Jason Aldean - You Make It Easy (Lyric Video),189413468.0,692368.0,9364.0,372926124.0,5.218181818181818,0.0,0.0,0.0,1.0,0.0,1.0,0.0,826.0,17255.0,8226.0,2401.0,2
0.456,0.679,-4.802,0.0324,0.176,0.0,0.103,0.483,184.075,3.5338333333333334,Jason Aldean & Carrie Underwood - If I Didn't Love You (Official Music Video),33388056.0,215320.0,4734.0,100704547.0,6.592233009708739,0.0,0.0,0.0,1.0,0.0,1.0,0.0,826.0,7046.0,6077.0,2401.0,3
0.553,0.872,-2.832,0.0782,0.198,0.0,0.0659,0.638,172.138,3.6762166666666665,Jason Aldean - She's Country (Official Video),20471365.0,105744.0,2067.0,156127963.0,13.23216995447648,0.0,0.0,0.0,1.0,0.0,1.0,0.0,826.0,13199.0,11360.0,2401.0,2
0.512,0.58,-6.658,0.029,0.621,1.72e-05,0.513,0.303,159.847,2.969116666666667,Jason Aldean - Got What I Got (Official Music Video),36667427.0,331622.0,8129.0,151083877.0,1.1306042884990253,0.0,0.0,0.0,1.0,0.0,1.0,0.0,826.0,5774.0,267.0,2401.0,1
0.623,0.59,-5.014,0.028,0.646,0.0,0.295,0.579,137.071,3.4033333333333333,Jason Aldean - Big Green Tractor (Lyric Video),1427211.0,18855.0,411.0,144220354.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,826.0,1876.0,11360.0,2401.0,1
0.582,0.797,-4.926,0.0334,0.23,0.0,0.132,0.595,135.973,3.2671166666666664,"Jason Aldean ""Trouble With A Heartbreak"" (Official Music Video)",11502609.0,86269.0,2434.0,37240061.0,6.037878787878788,0.0,0.0,0.0,1.0,0.0,1.0,0.0,826.0,15571.0,3909.0,2401.0,2
0.681,0.795,-6.652,0.049,0.305,9.41e-06,0.109,0.64,135.939,3.6526666666666663,Jason Aldean - Burnin' It Down,163560281.0,746902.0,14609.0,136884317.0,7.293577981651376,0.0,0.0,0.0,1.0,0.0,1.0,1.0,826.0,2310.0,7243.0,2405.0,1
0.41,0.9,-4.249,0.0656,0.0167,1.09e-05,0.339,0.558,176.962,4.749333333333333,Jason Aldean - My Kinda Party,10574020.0,56659.0,815.0,98496932.0,2.654867256637168,0.0,0.0,0.0,1.0,0.0,1.0,0.0,826.0,10024.0,6740.0,2401.0,0
0.765,0.624,-4.932,0.0929,0.325,0.0,0.104,0.277,92.984,3.151333333333333,"The Rudeboyz, Maluma, Adam Levine - Ojalá (Official Video)",8305753.0,128233.0,3428.0,28573833.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,39.0,10847.0,7232.0,3273.0,0
0.749,0.674,-5.128,0.0366,0.0209,0.0,0.169,0.711,123.055,2.564416666666667,Jason Derulo - Lifestyle (feat. Adam Levine) [Official Music Video],22947274.0,302504.0,7866.0,176673668.0,3.9881656804733727,0.0,1.0,0.0,1.0,0.0,1.0,0.0,39.0,8494.0,5753.0,2402.0,0
0.735,0.694,-5.258,0.0387,0.00088,0.0,0.0582,0.777,121.46,3.5107166666666667,"PAW Patrol: The Movie (2021) - ""Adam Levine – Good Mood – Lyric Video"" - Paramount Pictures",7568885.0,38422.0,0.0,31530478.0,11.924398625429552,0.0,1.0,0.0,1.0,0.0,1.0,0.0,39.0,5726.0,4116.0,3997.0,3
0.498,0.583,-4.762,0.0274,0.105,0.0,0.0698,0.4,82.071,4.46555,Adam Levine - Lost Stars (from Begin Again),153198537.0,937746.0,23333.0,312690593.0,8.352435530085959,0.0,1.0,0.0,1.0,0.0,1.0,0.0,39.0,8809.0,5945.0,3337.0,0
0.625,0.815,-3.904,0.0325,0.0265,0.0,0.29,0.485,115.95,3.473783333333333,No One Else Like You - Adam Levine,8256543.0,24549.0,447.0,38107491.0,2.810344827586207,1.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,10496.0,1323.0,1353.0,0
0.613,0.897,-3.91,0.0323,0.0171,0.0,0.172,0.661,124.007,3.17445,A Higher Place - Adam Levine,7825041.0,18133.0,446.0,28446711.0,5.215116279069768,1.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,355.0,1323.0,1353.0,1
0.688,0.724,-3.895,0.0479,0.00108,0.0,0.319,0.763,123.072,2.2610166666666665,Jason Derulo - Lifestyle (feat. Adam Levine) [David Guetta Slap House Mix],1274542.0,24665.0,781.0,13436144.0,2.269592476489028,0.0,1.0,0.0,1.0,0.0,1.0,0.0,39.0,8495.0,5754.0,2402.0,0
0.522,0.789,-4.163,0.0335,0.0892,0.0,0.111,0.342,101.023,3.617783333333333,Lost Stars (Into The Night Mix),471959.0,3053.0,1.0,17852009.0,7.108108108108108,1.0,0.0,0.0,1.0,0.0,1.0,0.0,39.0,8810.0,1323.0,194.0,3
0.629,0.226,-10.029,0.0256,0.874,0.0,0.116,0.339,91.025,2.18645,Yesterday (The Voice Performance),129918.0,1650.0,2.0,7558089.0,1.9482758620689653,0.0,1.0,0.0,1.0,0.0,1.0,0.0,39.0,17146.0,11529.0,194.0,2
0.625,0.711,-4.819,0.0388,0.0241,0.0,0.146,0.109,100.993,3.775216666666666,Adam Levine - Wings of Stone (Official Lyric Video from the Netflix film 'The Bubble'),54949.0,1280.0,112.0,766385.0,4.86986301369863,0.0,1.0,1.0,0.0,1.0,0.0,0.0,39.0,16875.0,11379.0,2274.0,2
0.684,0.844,-7.649,0.335,0.302,0.0,0.374,0.335,126.677,2.358416666666667,STAY WITH ME // ?? 1nonly ?? AMV,40195398.0,633039.0,9286.0,270408673.0,2.2566844919786098,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,13903.0,9336.0,5340.0,2
0.783,0.89,-5.995,0.2,0.185,0.00417,0.0969,0.437,127.996,2.51125,1nonly & SXMPRA - Step Back! (Official Music Video),1383310.0,38300.0,886.0,37403178.0,9.184726522187823,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,13915.0,9343.0,24.0,2
0.79,0.832,-5.291,0.103,0.0996,0.0,0.763,0.623,99.502,2.49295,1NONLY - SHAKIRA! Ft. Egovert (Official Lyric Video),6599775.0,168143.0,1702.0,97904074.0,1.0904325032765398,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,13152.0,8850.0,1364.0,0
0.77,0.659,-8.322,0.238,0.283,0.0,0.334,0.504,94.955,2.7816,1nonly - Bunny Girl (Feat. Ciscaux) [Official Video],7302388.0,191503.0,5315.0,93313579.0,1.973053892215569,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,2297.0,1687.0,24.0,1
0.817,0.859,-6.061,0.0974,0.209,2.25e-06,0.0975,0.678,130.964,2.58155,MINE (prod. dustin),3152895.0,85516.0,3566.0,18167702.0,8.81025641025641,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,9696.0,6489.0,24.0,0
0.777,0.576,-8.763,0.29,0.0534,1.33e-05,0.379,0.613,117.931,2.358483333333333,1nonly - Shut it [Official Music Video],568313.0,24056.0,765.0,4629057.0,1.5197889182058046,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,13278.0,4560.0,24.0,0
0.903,0.828,-6.432,0.174,0.0715,0.0013,0.0622,0.912,124.947,2.72,DANCE! FT. WASSUP ROCKER & CISCAUX (prod. okayjml & dustin),9321575.0,167022.0,3534.0,39239035.0,13.311897106109324,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,3361.0,2419.0,24.0,1
0.728,0.482,-10.433,0.107,0.0634,0.0,0.293,0.845,124.069,2.1290333333333336,1nonly - ZOOM! (prod. okayjml),1419122.0,30816.0,372.0,22389488.0,1.6450511945392492,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,17404.0,11647.0,98.0,2
0.647,0.711,-7.572,0.336,0.686,0.0,0.229,0.666,116.994,2.188633333333333,1nonly x lilbubblegum - ash kaashh (prod. nategoyard),16613313.0,264188.0,3517.0,41165264.0,3.104803493449781,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,1242.0,946.0,6221.0,1
0.839,0.611,-8.748,0.279,0.0737,1.3e-05,0.0922,0.646,129.978,2.476916666666667,COME THRU (ft. Shady Moon & Ciscaux) [prod. Dustin & Okayjml],1373425.0,50510.0,1810.0,14271802.0,6.626898047722342,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,3005.0,2179.0,24.0,1
0.682,0.648,-6.666,0.358,0.457,0.0,0.356,0.687,78.312,3.17645,"Guè, Marracash, Rkomi - Free (Visual)",726571.0,11572.0,431.0,3574594.0,1.820224719101124,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1222.0,5278.0,6166.0,2040.0,3
0.741,0.657,-4.996,0.0504,0.295,8.53e-05,0.0922,0.336,87.962,3.353066666666667,Marracash - IMPORTANTE,2479388.0,33611.0,1075.0,6787305.0,7.125813449023862,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1222.0,7002.0,6823.0,3339.0,3
0.503,0.551,-7.416,0.0733,0.132,0.0,0.343,0.0625,109.862,3.848716666666667,Marracash - CRUDELIA - I nervi,42685005.0,251209.0,5370.0,107781390.0,1.6064139941690962,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1222.0,2414.0,7658.0,3339.0,1
0.725,0.713,-5.958,0.0484,0.224,2.13e-05,0.104,0.392,123.003,3.2114666666666665,Marracash - CRAZY LOVE,25894176.0,144212.0,5039.0,51947500.0,6.855769230769231,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1222.0,2413.0,6822.0,3339.0,1
0.727,0.698,-9.676,0.365,0.57,0.0,0.11,0.356,92.915,3.9074333333333335,Marracash - DUBBI,1048604.0,19152.0,404.0,28405260.0,6.345454545454545,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1222.0,3398.0,6822.0,3339.0,1
0.736,0.736,-7.597,0.0641,0.136,0.000345,0.0753,0.333,120.02,2.9271166666666666,Marracash - NEMESI feat. BLANCO (Live),156520.0,5567.0,113.0,47049280.0,9.774236387782205,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1222.0,10128.0,6822.0,3338.0,0
0.621,0.728,-4.667,0.0446,0.0434,2.32e-06,0.101,0.178,83.021,3.780133333333333,Marracash - Niente Canzoni D'Amore ft. Federica Abbate,63010134.0,287218.0,4802.0,38902571.0,7.207920792079207,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1222.0,10369.0,9326.0,3339.0,0
0.899,0.564,-8.122,0.137,0.19,0.000267,0.0931,0.162,95.51,2.03955,No wallet,3981373.0,30365.0,21.0,22093614.0,6.058002148227711,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1222.0,10561.0,8602.0,3972.0,0
0.77,0.686,-6.818,0.184,0.0638,0.0,0.391,0.336,120.022,5.177083333333333,"Sfera Ebbasta - Tik Tok RMX (feat. Marracash, Guè Pequeno, Paky & Geolier)",19879327.0,197183.0,8773.0,22397462.0,1.7544757033248082,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1222.0,15329.0,3561.0,4642.0,2
0.649,0.487,-7.872,0.232,0.08,0.0,0.232,0.681,179.946,2.5368,"Rusherking, Dread Mar I - Perfecta (Official Video)",31013763.0,282353.0,10796.0,37176659.0,2.0991379310344827,0.0,1.0,0.0,1.0,0.0,1.0,0.0,505.0,11460.0,7644.0,4472.0,0
0.797,0.41,-5.777,0.032,0.158,0.0,0.0552,0.789,83.963,4.084266666666666,Dread Mar I - Tu Sin Mi [ Video Oficial HD Version ],865653197.0,3935224.0,80759.0,266329677.0,7.427536231884058,0.0,0.0,0.0,1.0,0.0,1.0,1.0,505.0,15639.0,11045.0,1446.0,2
0.769,0.577,-6.742,0.126,0.184,0.000404,0.0257,0.969,167.637,3.3310666666666666,Dread Mar I - Arbol Sin Hojas (En Vivo),27164010.0,80743.0,1150.0,105714879.0,22.45136186770428,0.0,0.0,0.0,1.0,0.0,1.0,0.0,505.0,1186.0,11045.0,1447.0,1
0.705,0.751,-3.985,0.0466,0.227,0.0,0.466,0.554,140.039,4.703783333333333,Dread Mar I - Hoja en Blanco (Video Oficial),533874937.0,2223027.0,35646.0,132938439.0,1.6115879828326178,0.0,0.0,0.0,1.0,0.0,1.0,1.0,505.0,6345.0,54.0,1447.0,3
0.584,0.49,-6.334,0.048,0.0247,3.14e-06,0.0977,0.339,170.003,3.0366833333333334,Dread Mar I - Mi Amor (En Vivo),90897290.0,316745.0,6611.0,43306521.0,5.015353121801433,0.0,0.0,0.0,1.0,0.0,1.0,1.0,505.0,9589.0,792.0,1447.0,3
0.734,0.616,-6.024,0.027,0.0395,0.00174,0.891,0.82,102.578,7.936666666666666,Dread Mar I - Así Fue (En Vivo),719453047.0,1300254.0,26134.0,75078630.0,0.691358024691358,0.0,0.0,0.0,1.0,0.0,1.0,1.0,505.0,1262.0,54.0,1447.0,1
0.688,0.493,-6.518,0.0376,0.0311,2.72e-05,0.069,0.686,173.732,5.395116666666667,Dread Mar I - Sálvame,155386370.0,340577.0,7652.0,50772513.0,7.144927536231884,0.0,0.0,0.0,1.0,0.0,1.0,1.0,505.0,12774.0,792.0,1447.0,0
0.776,0.666,-4.254,0.357,0.372,0.0,0.0771,0.743,150.181,2.62365,"Nicki Nicole, Dread Mar I, Bizarrap - Verte (Official Video)",66197410.0,1225223.0,31895.0,95208999.0,8.638132295719844,0.0,0.0,0.0,1.0,0.0,1.0,0.0,505.0,16145.0,7559.0,6348.0,2
0.6,0.732,-6.197,0.049,0.178,0.0,0.218,0.621,88.947,4.250666666666667,DREAD MAR I - Nada [ Video Oficial ],27942553.0,169324.0,3091.0,71256400.0,3.3577981651376145,0.0,0.0,0.0,1.0,0.0,1.0,0.0,505.0,10162.0,3256.0,1446.0,0
0.781,0.347,-14.425,0.299,0.148,0.0,0.0723,0.961,80.024,2.819916666666667,Dread Mar I - Dias de sol nublados,8156355.0,82197.0,623.0,30675094.0,4.799446749654218,0.0,0.0,1.0,0.0,1.0,0.0,0.0,505.0,3777.0,10573.0,3818.0,3
0.474,0.535,-6.566,0.0354,0.626,0.0,0.413,0.324,79.95,5.92845,RADWIMPS - ?????? [Official Music Video],7809799.0,121379.0,3553.0,15900132.0,1.295399515738499,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1515.0,7612.0,9530.0,4186.0,0
0.565,0.41,-6.616,0.0311,0.65,0.0,0.309,0.36,78.01,3.976,RADWIMPS - ??? feat.?? [Official Lyric Video],20164380.0,321989.0,7100.0,29742617.0,1.3268608414239482,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1515.0,14189.0,9530.0,4186.0,2
0.372,0.426,-8.421,0.0339,0.687,0.00784,0.109,0.287,123.993,8.960883333333333,Sparkle - movie ver.,26634039.0,195971.0,1311.0,92896650.0,3.908256880733945,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1515.0,13803.0,11607.0,4187.0,2
0.206,0.871,-5.751,0.419,0.0316,6.55e-05,0.0596,0.125,175.6,2.19445,[AMV] Kimi No Na Wa OP: Yumetourou - RADWIMPS,1934305.0,48427.0,1417.0,78992332.0,14.614093959731544,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1515.0,4121.0,11607.0,6651.0,3
0.321,0.906,-3.967,0.141,0.000439,0.0,0.0862,0.641,189.776,4.764666666666667,RADWIMPS - ???? (movie ver.) [Official Music Video],291050770.0,1311385.0,90477.0,85520280.0,10.510440835266822,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1515.0,17388.0,11607.0,4186.0,2
0.496,0.462,-6.189,0.0307,0.245,0.0,0.282,0.514,167.936,5.734216666666667,Nandemonaiya - movie ver.,37294320.0,376115.0,2065.0,82427225.0,1.6382978723404258,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1515.0,10195.0,11607.0,4187.0,0
0.413,0.965,-2.277,0.102,0.000113,0.000683,0.123,0.788,164.109,2.7046666666666668,RADWIMPS - ????? [Official Music Video],35166590.0,156139.0,4949.0,23003838.0,7.845528455284553,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1515.0,7826.0,11636.0,4186.0,0
0.489,0.522,-5.291,0.0306,0.401,0.0,0.238,0.43,78.035,5.314666666666667,RADWIMPS - ????? [Official Music Video],9623730.0,141782.0,3160.0,15928537.0,2.19327731092437,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1515.0,9928.0,7358.0,4186.0,0
0.465,0.384,-7.265,0.0269,0.847,0.0,0.196,0.35,82.351,5.957116666666667,Seikai (18Fes Version),208068.0,2518.0,5.0,13596286.0,1.959183673469388,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1515.0,13005.0,439.0,4187.0,0
0.626,0.399,-7.304,0.0363,0.594,0.0,0.101,0.184,109.916,6.54045,RADWIMPS - ????? [Official Music Video],51961265.0,401746.0,25265.0,29779343.0,3.9504950495049513,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1515.0,13596.0,439.0,4186.0,0
0.794,0.546,-7.729,0.314,0.132,1.58e-06,0.139,0.759,175.96,3.1832666666666665,"Cosculluela, Bad Bunny - Madura (Video Oficial)",475238734.0,2207758.0,17630.0,377419842.0,3.9280575539568345,0.0,1.0,0.0,1.0,0.0,1.0,1.0,387.0,9102.0,6167.0,1081.0,0
0.735,0.603,-9.474,0.203,0.226,3.56e-05,0.0844,0.429,135.993,5.44895,Ozuna x Arcángel x Cosculluela x Brytiago - Me Ama Me Odia (Video Oficial),268014018.0,1488605.0,34585.0,172179857.0,7.144549763033175,0.0,1.0,1.0,0.0,1.0,0.0,1.0,387.0,9363.0,6316.0,4343.0,0
0.68,0.756,-5.149,0.135,0.199,0.0,0.0947,0.753,178.052,3.893983333333333,Te Busco - Cosculluela Ft Nicky Jam,998430.0,10865.0,276.0,233775834.0,7.983104540654699,0.0,1.0,1.0,0.0,1.0,0.0,0.0,387.0,14507.0,9707.0,883.0,2
0.832,0.74,-4.862,0.214,0.101,0.0,0.339,0.714,90.045,3.976083333333333,Cosculluela - Prrrum (Video Oficial),60284270.0,568350.0,1929.0,108781348.0,2.182890855457227,0.0,0.0,0.0,1.0,0.0,1.0,0.0,387.0,11852.0,3152.0,1081.0,0
0.761,0.75,-3.815,0.24,0.021,3.23e-06,0.138,0.83,180.051,3.8111166666666665,Cosculluela - Manicomio (Video Oficial),308082703.0,1510310.0,22117.0,126036802.0,5.434782608695651,0.0,0.0,0.0,1.0,0.0,1.0,1.0,387.0,9247.0,1481.0,1081.0,3
0.816,0.478,-7.122,0.213,0.159,5.59e-05,0.154,0.406,171.764,3.4545,Cosculluela - Guaya (Video Oficial),100271218.0,656648.0,3926.0,33864917.0,3.103896103896104,0.0,1.0,0.0,1.0,0.0,1.0,1.0,387.0,5848.0,4211.0,1081.0,3
0.73,0.648,-6.405,0.378,0.383,0.000112,0.103,0.675,187.991,5.080983333333333,Ta To Gucci (Remix) - Cauty x Rafa Pabön x Brytiago x Cosculluela x Darell x Chencho Corleone,208414386.0,956357.0,11444.0,168240166.0,6.291262135922331,0.0,1.0,1.0,0.0,1.0,0.0,1.0,387.0,14340.0,1911.0,911.0,0
0.384,0.779,-5.081,0.335,0.553,0.000317,0.489,0.526,168.513,4.429166666666666,"Cosculluela, Anuel AA - 23",90440710.0,620679.0,7265.0,49666065.0,1.5930470347648262,0.0,1.0,0.0,1.0,0.0,1.0,1.0,387.0,181.0,167.0,1081.0,1
0.428,0.53,-5.624,0.202,0.167,0.0,0.101,0.163,82.931,5.881783333333333,Cosculluela - La Boda (Video Oficial),586141613.0,2782148.0,40350.0,31100947.0,5.247524752475248,0.0,0.0,0.0,1.0,0.0,1.0,1.0,387.0,8157.0,1481.0,1081.0,3
0.676,0.654,-3.77,0.151,0.3,2.76e-05,0.14,0.737,174.147,3.642,"Bryant Myers, Cosculluela - Momentos",3218634.0,129980.0,3046.0,45526113.0,4.671428571428571,0.0,0.0,0.0,1.0,0.0,1.0,0.0,387.0,9777.0,5525.0,774.0,0
0.566,0.713,-4.25,0.0418,0.645,0.0,0.114,0.805,169.861,3.969116666666667,Zac Brown Band - Chicken Fried (Official Music Video) | The Foundation,131596100.0,555510.0,16066.0,528611372.0,6.25438596491228,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2030.0,2796.0,10002.0,5715.0,1
0.715,0.584,-8.231,0.0296,0.432,1.41e-06,0.095,0.609,90.99,3.386216666666667,Zac Brown Band - Knee Deep Feat. Jimmy Buffett (Official Music Video) | You Get What You Give,56929766.0,206423.0,4238.0,295495629.0,6.147368421052631,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2030.0,7876.0,11568.0,5715.0,0
0.801,0.759,-5.398,0.0378,0.657,0.0,0.0897,0.821,129.971,4.37955,Zac Brown Band - Toes (Official Video),15647887.0,62443.0,863.0,263843447.0,8.461538461538462,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2030.0,15430.0,10002.0,461.0,2
0.667,0.381,-7.494,0.0294,0.455,0.0,0.116,0.199,135.975,4.564883333333333,Zac Brown Band - Colder Weather (Official Music Video) | You Get What You Give,84641262.0,357003.0,10234.0,178767948.0,3.284482758620689,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2030.0,2954.0,11568.0,5715.0,3
0.516,0.867,-3.139,0.0328,0.0237,0.0,0.106,0.615,166.031,2.7716833333333333,Zac Brown Band - Out in the Middle (Official Music Video),1121927.0,8164.0,287.0,22287275.0,8.179245283018869,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2030.0,11087.0,9920.0,5715.0,0
